datetime,date,hour,temperature_c,humidity_pct,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,weather_code,weather_condition,cloud_cover_pct,visibility_m,wind_speed_kmh,wind_gusts_kmh,simple_condition,temperature_f
2025-03-26T20:00,2025-03-26,20,4.6,56,0.0,0.0,0.0,0.0,0,Clear,0,,12.2,33.1,Clear,40.28
2025-03-26T21:00,2025-03-26,21,4.0,59,0.0,0.0,0.0,0.0,0,Clear,1,,10.7,27.0,Clear,39.2
2025-03-26T22:00,2025-03-26,22,3.2,61,0.0,0.0,0.0,0.0,0,Clear,2,,10.6,24.5,Clear,37.76
2025-03-26T23:00,2025-03-26,23,2.3,65,0.0,0.0,0.0,0.0,0,Clear,1,,8.8,23.0,Clear,36.14
2025-03-27T00:00,2025-03-27,0,1.8,67,0.0,0.0,0.0,0.0,1,Mainly Clear,48,,8.8,19.8,Clear,35.24
2025-03-27T01:00,2025-03-27,1,1.4,69,0.0,0.0,0.0,0.0,0,Clear,13,,8.9,20.5,Clear,34.52
2025-03-27T02:00,2025-03-27,2,0.9,71,0.0,0.0,0.0,0.0,0,Clear,5,,10.3,23.0,Clear,33.62
2025-03-27T03:00,2025-03-27,3,0.4,72,0.0,0.0,0.0,0.0,0,Clear,0,,9.3,23.0,Clear,32.72
2025-03-27T04:00,2025-03-27,4,0.2,73,0.0,0.0,0.0,0.0,0,Clear,2,,7.7,20.9,Clear,32.36
2025-03-27T05:00,2025-03-27,5,-0.2,75,0.0,0.0,0.0,0.0,0,Clear,0,,7.2,17.3,Clear,31.64
2025-03-27T06:00,2025-03-27,6,-0.5,78,0.0,0.0,0.0,0.0,0,Clear,0,,7.3,16.2,Clear,31.1
2025-03-27T07:00,2025-03-27,7,0.5,74,0.0,0.0,0.0,0.0,0,Clear,0,,8.1,16.9,Clear,32.9
2025-03-27T08:00,2025-03-27,8,2.5,57,0.0,0.0,0.0,0.0,0,Clear,0,,10.8,26.6,Clear,36.5
2025-03-27T09:00,2025-03-27,9,4.0,42,0.0,0.0,0.0,0.0,0,Clear,0,,14.2,35.3,Clear,39.2
2025-03-27T10:00,2025-03-27,10,5.1,38,0.0,0.0,0.0,0.0,0,Clear,0,,14.6,37.8,Clear,41.18
2025-03-27T11:00,2025-03-27,11,6.3,37,0.0,0.0,0.0,0.0,0,Clear,0,,15.1,38.9,Clear,43.34
2025-03-27T12:00,2025-03-27,12,7.6,34,0.0,0.0,0.0,0.0,0,Clear,0,,16.1,41.0,Clear,45.68
2025-03-27T13:00,2025-03-27,13,8.6,33,0.0,0.0,0.0,0.0,0,Clear,0,,15.9,42.5,Clear,47.48
2025-03-27T14:00,2025-03-27,14,9.4,31,0.0,0.0,0.0,0.0,0,Clear,0,,15.3,40.7,Clear,48.92
2025-03-27T15:00,2025-03-27,15,9.8,30,0.0,0.0,0.0,0.0,0,Clear,0,,14.2,38.5,Clear,49.64
2025-03-27T16:00,2025-03-27,16,9.9,30,0.0,0.0,0.0,0.0,0,Clear,0,,14.2,35.3,Clear,49.82
2025-03-27T17:00,2025-03-27,17,9.6,33,0.0,0.0,0.0,0.0,0,Clear,0,,10.8,33.5,Clear,49.28
2025-03-27T18:00,2025-03-27,18,7.6,48,0.0,0.0,0.0,0.0,0,Clear,0,,5.4,24.5,Clear,45.68
2025-03-27T19:00,2025-03-27,19,6.1,54,0.0,0.0,0.0,0.0,0,Clear,4,,5.9,11.9,Clear,42.980000000000004
2025-03-27T20:00,2025-03-27,20,6.3,47,0.0,0.0,0.0,0.0,0,Clear,0,,7.1,18.0,Clear,43.34
2025-03-27T21:00,2025-03-27,21,5.7,49,0.0,0.0,0.0,0.0,0,Clear,0,,7.9,15.8,Clear,42.260000000000005
2025-03-27T22:00,2025-03-27,22,5.2,51,0.0,0.0,0.0,0.0,0,Clear,3,,9.1,18.7,Clear,41.36
2025-03-27T23:00,2025-03-27,23,4.9,51,0.0,0.0,0.0,0.0,1,Mainly Clear,22,,10.8,23.0,Clear,40.82
2025-03-28T00:00,2025-03-28,0,4.6,51,0.0,0.0,0.0,0.0,1,Mainly Clear,33,,11.6,24.5,Clear,40.28
2025-03-28T01:00,2025-03-28,1,4.7,52,0.0,0.0,0.0,0.0,3,Overcast,86,,12.2,27.7,Cloudy,40.46
2025-03-28T02:00,2025-03-28,2,5.2,53,0.0,0.0,0.0,0.0,2,Partly Cloudy,57,,13.2,28.1,Cloudy,41.36
2025-03-28T03:00,2025-03-28,3,5.1,55,0.0,0.0,0.0,0.0,2,Partly Cloudy,50,,12.0,28.4,Cloudy,41.18
2025-03-28T04:00,2025-03-28,4,4.8,59,0.0,0.0,0.0,0.0,3,Overcast,98,,9.9,25.6,Cloudy,40.64
2025-03-28T05:00,2025-03-28,5,4.9,63,0.0,0.0,0.0,0.0,3,Overcast,85,,8.9,20.9,Cloudy,40.82
2025-03-28T06:00,2025-03-28,6,4.9,66,0.0,0.0,0.0,0.0,3,Overcast,97,,9.7,20.2,Cloudy,40.82
2025-03-28T07:00,2025-03-28,7,5.8,66,0.0,0.0,0.0,0.0,3,Overcast,100,,9.6,19.8,Cloudy,42.44
2025-03-28T08:00,2025-03-28,8,8.4,60,0.0,0.0,0.0,0.0,3,Overcast,95,,6.4,19.4,Cloudy,47.120000000000005
2025-03-28T09:00,2025-03-28,9,10.9,53,0.0,0.0,0.0,0.0,1,Mainly Clear,38,,4.4,16.2,Clear,51.620000000000005
2025-03-28T10:00,2025-03-28,10,12.9,45,0.0,0.0,0.0,0.0,0,Clear,15,,5.3,18.0,Clear,55.22
2025-03-28T11:00,2025-03-28,11,14.3,44,0.0,0.0,0.0,0.0,3,Overcast,93,,6.4,20.9,Cloudy,57.74
2025-03-28T12:00,2025-03-28,12,14.9,44,0.0,0.0,0.0,0.0,2,Partly Cloudy,65,,8.1,23.4,Cloudy,58.82
2025-03-28T13:00,2025-03-28,13,15.2,45,0.0,0.0,0.0,0.0,3,Overcast,99,,10.8,27.7,Cloudy,59.36
2025-03-28T14:00,2025-03-28,14,15.6,44,0.0,0.0,0.0,0.0,3,Overcast,100,,10.4,27.7,Cloudy,60.08
2025-03-28T15:00,2025-03-28,15,15.8,44,0.0,0.0,0.0,0.0,3,Overcast,100,,9.6,26.3,Cloudy,60.440000000000005
2025-03-28T16:00,2025-03-28,16,15.4,46,0.0,0.0,0.0,0.0,3,Overcast,95,,8.1,23.4,Cloudy,59.72
2025-03-28T17:00,2025-03-28,17,14.9,49,0.0,0.0,0.0,0.0,3,Overcast,100,,6.6,19.8,Cloudy,58.82
2025-03-28T18:00,2025-03-28,18,12.6,62,0.0,0.0,0.0,0.0,3,Overcast,100,,7.5,16.9,Cloudy,54.68
2025-03-28T19:00,2025-03-28,19,10.9,78,0.0,0.0,0.0,0.0,3,Overcast,100,,4.5,17.3,Cloudy,51.620000000000005
2025-03-28T20:00,2025-03-28,20,12.4,67,0.2,0.2,0.0,0.0,51,Light Drizzle,100,,4.5,19.8,Rain,54.32
2025-03-28T21:00,2025-03-28,21,11.8,66,1.1,1.1,0.0,0.0,55,Dense Drizzle,34,,2.6,8.3,Rain,53.24
2025-03-28T22:00,2025-03-28,22,11.0,73,0.0,0.0,0.0,0.0,2,Partly Cloudy,73,,5.9,11.5,Cloudy,51.8
2025-03-28T23:00,2025-03-28,23,10.2,72,0.0,0.0,0.0,0.0,3,Overcast,98,,6.0,10.8,Cloudy,50.36
2025-03-29T00:00,2025-03-29,0,10.6,72,0.0,0.0,0.0,0.0,3,Overcast,100,,6.0,12.2,Cloudy,51.08
2025-03-29T01:00,2025-03-29,1,11.4,74,0.1,0.1,0.0,0.0,51,Light Drizzle,78,,6.4,14.0,Rain,52.52
2025-03-29T02:00,2025-03-29,2,11.6,77,0.0,0.0,0.0,0.0,0,Clear,7,,9.8,18.4,Clear,52.879999999999995
2025-03-29T03:00,2025-03-29,3,10.8,81,0.0,0.0,0.0,0.0,3,Overcast,92,,8.9,18.4,Cloudy,51.44
2025-03-29T04:00,2025-03-29,4,11.4,82,0.0,0.0,0.0,0.0,3,Overcast,99,,12.6,24.8,Cloudy,52.52
2025-03-29T05:00,2025-03-29,5,11.9,81,0.0,0.0,0.0,0.0,3,Overcast,100,,14.5,29.9,Cloudy,53.42
2025-03-29T06:00,2025-03-29,6,12.7,77,0.0,0.0,0.0,0.0,1,Mainly Clear,22,,15.9,33.5,Clear,54.86
2025-03-29T07:00,2025-03-29,7,13.9,72,0.0,0.0,0.0,0.0,1,Mainly Clear,26,,16.4,35.3,Clear,57.02
2025-03-29T08:00,2025-03-29,8,15.7,64,0.0,0.0,0.0,0.0,0,Clear,16,,15.7,35.3,Clear,60.26
2025-03-29T09:00,2025-03-29,9,18.3,61,0.0,0.0,0.0,0.0,0,Clear,6,,11.6,34.6,Clear,64.94
2025-03-29T10:00,2025-03-29,10,21.0,56,0.0,0.0,0.0,0.0,2,Partly Cloudy,60,,11.8,28.8,Cloudy,69.8
2025-03-29T11:00,2025-03-29,11,23.3,51,0.0,0.0,0.0,0.0,3,Overcast,99,,14.4,34.6,Cloudy,73.94
2025-03-29T12:00,2025-03-29,12,25.0,45,0.0,0.0,0.0,0.0,3,Overcast,88,,18.1,41.0,Cloudy,77.0
2025-03-29T13:00,2025-03-29,13,25.9,40,0.0,0.0,0.0,0.0,3,Overcast,96,,21.7,49.7,Cloudy,78.62
2025-03-29T14:00,2025-03-29,14,26.4,39,0.0,0.0,0.0,0.0,2,Partly Cloudy,75,,18.4,48.6,Cloudy,79.52
2025-03-29T15:00,2025-03-29,15,23.2,58,1.5,1.5,0.0,0.0,61,Slight Rain,75,,7.3,49.0,Rain,73.75999999999999
2025-03-29T16:00,2025-03-29,16,24.2,57,1.5,1.5,0.0,0.0,61,Slight Rain,57,,9.4,20.5,Rain,75.56
2025-03-29T17:00,2025-03-29,17,22.4,55,1.5,1.5,0.0,0.0,61,Slight Rain,94,,10.4,25.2,Rain,72.32
2025-03-29T18:00,2025-03-29,18,17.9,78,0.9,0.9,0.0,0.0,53,Moderate Drizzle,80,,11.3,26.6,Rain,64.22
2025-03-29T19:00,2025-03-29,19,12.2,89,1.4,1.4,0.0,0.0,61,Slight Rain,96,,12.5,39.6,Rain,53.96
2025-03-29T20:00,2025-03-29,20,9.1,84,0.3,0.3,0.0,0.0,51,Light Drizzle,100,,9.8,25.6,Rain,48.379999999999995
2025-03-29T21:00,2025-03-29,21,8.2,84,0.1,0.1,0.0,0.0,51,Light Drizzle,80,,8.6,22.3,Rain,46.76
2025-03-29T22:00,2025-03-29,22,7.3,84,0.0,0.0,0.0,0.0,2,Partly Cloudy,59,,5.6,22.7,Cloudy,45.14
2025-03-29T23:00,2025-03-29,23,6.8,86,0.0,0.0,0.0,0.0,3,Overcast,99,,6.2,16.9,Cloudy,44.239999999999995
2025-03-30T00:00,2025-03-30,0,6.3,88,0.0,0.0,0.0,0.0,3,Overcast,100,,5.6,15.5,Cloudy,43.34
2025-03-30T01:00,2025-03-30,1,5.8,89,0.0,0.0,0.0,0.0,3,Overcast,100,,8.4,19.4,Cloudy,42.44
2025-03-30T02:00,2025-03-30,2,5.7,90,0.0,0.0,0.0,0.0,3,Overcast,100,,7.4,20.5,Cloudy,42.260000000000005
2025-03-30T03:00,2025-03-30,3,5.8,89,0.0,0.0,0.0,0.0,3,Overcast,100,,6.0,16.2,Cloudy,42.44
2025-03-30T04:00,2025-03-30,4,5.9,89,0.0,0.0,0.0,0.0,3,Overcast,100,,6.6,16.2,Cloudy,42.620000000000005
2025-03-30T05:00,2025-03-30,5,5.8,90,0.0,0.0,0.0,0.0,3,Overcast,100,,6.8,16.2,Cloudy,42.44
2025-03-30T06:00,2025-03-30,6,5.7,91,0.0,0.0,0.0,0.0,3,Overcast,100,,6.0,16.2,Cloudy,42.260000000000005
2025-03-30T07:00,2025-03-30,7,6.3,89,0.0,0.0,0.0,0.0,3,Overcast,100,,7.7,19.1,Cloudy,43.34
2025-03-30T08:00,2025-03-30,8,6.3,88,0.0,0.0,0.0,0.0,3,Overcast,100,,6.3,18.7,Cloudy,43.34
2025-03-30T09:00,2025-03-30,9,7.5,85,0.0,0.0,0.0,0.0,3,Overcast,100,,7.6,20.5,Cloudy,45.5
2025-03-30T10:00,2025-03-30,10,8.9,81,0.0,0.0,0.0,0.0,3,Overcast,100,,7.7,22.7,Cloudy,48.02
2025-03-30T11:00,2025-03-30,11,10.8,78,0.0,0.0,0.0,0.0,3,Overcast,100,,6.5,22.3,Cloudy,51.44
2025-03-30T12:00,2025-03-30,12,12.2,75,0.0,0.0,0.0,0.0,3,Overcast,100,,7.1,22.0,Cloudy,53.96
2025-03-30T13:00,2025-03-30,13,13.2,73,0.0,0.0,0.0,0.0,3,Overcast,100,,6.4,22.0,Cloudy,55.76
2025-03-30T14:00,2025-03-30,14,12.9,75,0.0,0.0,0.0,0.0,2,Partly Cloudy,62,,8.3,22.7,Cloudy,55.22
2025-03-30T15:00,2025-03-30,15,13.9,72,0.0,0.0,0.0,0.0,3,Overcast,93,,9.0,26.6,Cloudy,57.02
2025-03-30T16:00,2025-03-30,16,13.0,76,0.0,0.0,0.0,0.0,3,Overcast,100,,8.5,25.6,Cloudy,55.4
2025-03-30T17:00,2025-03-30,17,11.6,80,0.0,0.0,0.0,0.0,1,Mainly Clear,38,,8.9,23.0,Clear,52.879999999999995
2025-03-30T18:00,2025-03-30,18,10.6,85,0.0,0.0,0.0,0.0,1,Mainly Clear,41,,7.1,22.0,Clear,51.08
2025-03-30T19:00,2025-03-30,19,9.8,89,0.0,0.0,0.0,0.0,1,Mainly Clear,39,,7.1,18.0,Clear,49.64
2025-03-30T20:00,2025-03-30,20,8.1,92,0.0,0.0,0.0,0.0,3,Overcast,100,,5.5,17.6,Cloudy,46.58
2025-03-30T21:00,2025-03-30,21,8.1,92,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,6.3,14.8,Rain,46.58
2025-03-30T22:00,2025-03-30,22,8.0,94,0.2,0.2,0.0,0.0,51,Light Drizzle,100,,4.5,14.0,Rain,46.4
2025-03-30T23:00,2025-03-30,23,8.2,94,0.2,0.2,0.0,0.0,51,Light Drizzle,99,,4.8,11.2,Rain,46.76
2025-03-31T00:00,2025-03-31,0,8.4,96,0.0,0.0,0.0,0.0,2,Partly Cloudy,51,,2.7,10.4,Cloudy,47.120000000000005
2025-03-31T01:00,2025-03-31,1,8.2,97,0.0,0.0,0.0,0.0,3,Overcast,100,,1.9,5.8,Cloudy,46.76
2025-03-31T02:00,2025-03-31,2,8.8,96,0.0,0.0,0.0,0.0,3,Overcast,100,,3.5,4.0,Cloudy,47.84
2025-03-31T03:00,2025-03-31,3,11.5,92,0.0,0.0,0.0,0.0,3,Overcast,100,,9.4,16.9,Cloudy,52.7
2025-03-31T04:00,2025-03-31,4,13.7,90,0.0,0.0,0.0,0.0,3,Overcast,99,,12.7,24.1,Cloudy,56.66
2025-03-31T05:00,2025-03-31,5,14.9,89,0.0,0.0,0.0,0.0,3,Overcast,100,,15.0,29.9,Cloudy,58.82
2025-03-31T06:00,2025-03-31,6,15.1,89,0.0,0.0,0.0,0.0,3,Overcast,98,,15.2,31.0,Cloudy,59.18
2025-03-31T07:00,2025-03-31,7,16.0,87,0.0,0.0,0.0,0.0,3,Overcast,90,,16.6,33.8,Cloudy,60.8
2025-03-31T08:00,2025-03-31,8,15.4,86,0.3,0.3,0.0,0.0,51,Light Drizzle,97,,10.4,21.2,Rain,59.72
2025-03-31T09:00,2025-03-31,9,18.5,80,0.0,0.0,0.0,0.0,3,Overcast,100,,10.5,33.1,Cloudy,65.3
2025-03-31T10:00,2025-03-31,10,20.1,73,0.0,0.0,0.0,0.0,3,Overcast,100,,21.2,50.4,Cloudy,68.18
2025-03-31T11:00,2025-03-31,11,21.0,73,0.1,0.1,0.0,0.0,51,Light Drizzle,73,,16.4,52.9,Rain,69.8
2025-03-31T12:00,2025-03-31,12,22.5,64,0.4,0.4,0.0,0.0,51,Light Drizzle,73,,19.6,45.7,Rain,72.5
2025-03-31T13:00,2025-03-31,13,23.8,59,0.2,0.2,0.0,0.0,51,Light Drizzle,100,,15.9,45.7,Rain,74.84
2025-03-31T14:00,2025-03-31,14,24.0,62,0.1,0.1,0.0,0.0,51,Light Drizzle,99,,13.6,40.3,Rain,75.2
2025-03-31T15:00,2025-03-31,15,23.2,66,0.3,0.3,0.0,0.0,51,Light Drizzle,45,,11.9,36.0,Rain,73.75999999999999
2025-03-31T16:00,2025-03-31,16,21.6,71,2.2,2.2,0.0,0.0,61,Slight Rain,71,,3.7,28.4,Rain,70.88
2025-03-31T17:00,2025-03-31,17,19.2,88,13.1,13.1,0.0,0.0,65,Heavy Rain,100,,12.5,36.4,Rain,66.56
2025-03-31T18:00,2025-03-31,18,17.9,94,3.9,3.9,0.0,0.0,63,Moderate Rain,100,,3.3,29.2,Rain,64.22
2025-03-31T19:00,2025-03-31,19,17.5,93,3.8,3.8,0.0,0.0,63,Moderate Rain,100,,5.6,13.7,Rain,63.5
2025-03-31T20:00,2025-03-31,20,16.8,91,5.1,5.1,0.0,0.0,63,Moderate Rain,100,,4.5,25.6,Rain,62.24
2025-03-31T21:00,2025-03-31,21,15.9,95,4.8,4.8,0.0,0.0,63,Moderate Rain,100,,4.4,12.6,Rain,60.62
2025-03-31T22:00,2025-03-31,22,16.0,94,4.7,4.7,0.0,0.0,63,Moderate Rain,100,,5.3,13.3,Rain,60.8
2025-03-31T23:00,2025-03-31,23,16.0,93,2.0,2.0,0.0,0.0,61,Slight Rain,100,,7.4,15.1,Rain,60.8
2025-04-01T00:00,2025-04-01,0,15.4,93,2.8,2.8,0.0,0.0,63,Moderate Rain,100,,8.5,15.5,Rain,59.72
2025-04-01T01:00,2025-04-01,1,13.1,90,1.5,1.5,0.0,0.0,61,Slight Rain,100,,22.6,43.2,Rain,55.58
2025-04-01T02:00,2025-04-01,2,9.4,85,0.3,0.3,0.0,0.0,51,Light Drizzle,100,,21.3,47.2,Rain,48.92
2025-04-01T03:00,2025-04-01,3,7.6,77,0.0,0.0,0.0,0.0,3,Overcast,100,,17.9,49.3,Cloudy,45.68
2025-04-01T04:00,2025-04-01,4,6.8,71,0.0,0.0,0.0,0.0,3,Overcast,100,,17.3,40.0,Cloudy,44.239999999999995
2025-04-01T05:00,2025-04-01,5,5.7,65,0.0,0.0,0.0,0.0,3,Overcast,100,,19.1,43.9,Cloudy,42.260000000000005
2025-04-01T06:00,2025-04-01,6,4.8,64,0.0,0.0,0.0,0.0,1,Mainly Clear,42,,20.0,46.1,Clear,40.64
2025-04-01T07:00,2025-04-01,7,4.6,65,0.0,0.0,0.0,0.0,0,Clear,8,,18.4,45.0,Clear,40.28
2025-04-01T08:00,2025-04-01,8,5.8,61,0.0,0.0,0.0,0.0,0,Clear,4,,18.2,42.8,Clear,42.44
2025-04-01T09:00,2025-04-01,9,6.6,57,0.0,0.0,0.0,0.0,0,Clear,3,,18.8,45.7,Clear,43.879999999999995
2025-04-01T10:00,2025-04-01,10,7.7,54,0.0,0.0,0.0,0.0,0,Clear,2,,18.6,47.2,Clear,45.86
2025-04-01T11:00,2025-04-01,11,8.8,49,0.0,0.0,0.0,0.0,1,Mainly Clear,23,,17.5,45.7,Clear,47.84
2025-04-01T12:00,2025-04-01,12,9.7,45,0.0,0.0,0.0,0.0,1,Mainly Clear,20,,17.1,44.6,Clear,49.46
2025-04-01T13:00,2025-04-01,13,10.4,42,0.0,0.0,0.0,0.0,0,Clear,2,,17.3,43.9,Clear,50.72
2025-04-01T14:00,2025-04-01,14,10.9,40,0.0,0.0,0.0,0.0,2,Partly Cloudy,73,,17.0,43.9,Cloudy,51.620000000000005
2025-04-01T15:00,2025-04-01,15,11.1,38,0.0,0.0,0.0,0.0,0,Clear,0,,16.5,42.5,Clear,51.98
2025-04-01T16:00,2025-04-01,16,10.9,37,0.0,0.0,0.0,0.0,0,Clear,0,,15.5,40.7,Clear,51.620000000000005
2025-04-01T17:00,2025-04-01,17,10.2,38,0.0,0.0,0.0,0.0,0,Clear,0,,13.8,37.1,Clear,50.36
2025-04-01T18:00,2025-04-01,18,9.0,44,0.0,0.0,0.0,0.0,0,Clear,5,,9.7,31.3,Clear,48.2
2025-04-01T19:00,2025-04-01,19,7.7,50,0.0,0.0,0.0,0.0,0,Clear,0,,8.9,22.0,Clear,45.86
2025-04-01T20:00,2025-04-01,20,7.7,52,0.0,0.0,0.0,0.0,0,Clear,0,,7.5,15.1,Clear,45.86
2025-04-01T21:00,2025-04-01,21,6.8,50,0.0,0.0,0.0,0.0,0,Clear,0,,12.0,25.6,Clear,44.239999999999995
2025-04-01T22:00,2025-04-01,22,5.7,50,0.0,0.0,0.0,0.0,1,Mainly Clear,43,,12.3,27.7,Clear,42.260000000000005
2025-04-01T23:00,2025-04-01,23,4.6,51,0.0,0.0,0.0,0.0,3,Overcast,96,,11.7,26.6,Cloudy,40.28
2025-04-02T00:00,2025-04-02,0,3.5,53,0.0,0.0,0.0,0.0,3,Overcast,98,,9.9,25.2,Cloudy,38.3
2025-04-02T01:00,2025-04-02,1,2.7,57,0.0,0.0,0.0,0.0,3,Overcast,96,,9.2,21.6,Cloudy,36.86
2025-04-02T02:00,2025-04-02,2,2.1,58,0.0,0.0,0.0,0.0,0,Clear,15,,10.5,22.7,Clear,35.78
2025-04-02T03:00,2025-04-02,3,1.6,59,0.0,0.0,0.0,0.0,3,Overcast,89,,11.0,24.1,Cloudy,34.88
2025-04-02T04:00,2025-04-02,4,1.0,59,0.0,0.0,0.0,0.0,3,Overcast,86,,10.2,24.5,Cloudy,33.8
2025-04-02T05:00,2025-04-02,5,0.6,60,0.0,0.0,0.0,0.0,2,Partly Cloudy,72,,9.1,22.7,Cloudy,33.08
2025-04-02T06:00,2025-04-02,6,0.2,62,0.0,0.0,0.0,0.0,0,Clear,8,,8.5,20.2,Clear,32.36
2025-04-02T07:00,2025-04-02,7,1.1,60,0.0,0.0,0.0,0.0,1,Mainly Clear,23,,8.9,21.2,Clear,33.98
2025-04-02T08:00,2025-04-02,8,3.7,50,0.0,0.0,0.0,0.0,3,Overcast,94,,9.4,25.2,Cloudy,38.660000000000004
2025-04-02T09:00,2025-04-02,9,5.2,50,0.0,0.0,0.0,0.0,3,Overcast,89,,9.2,26.6,Cloudy,41.36
2025-04-02T10:00,2025-04-02,10,6.6,48,0.0,0.0,0.0,0.0,0,Clear,14,,9.0,27.7,Clear,43.879999999999995
2025-04-02T11:00,2025-04-02,11,7.9,46,0.0,0.0,0.0,0.0,3,Overcast,100,,8.4,27.4,Cloudy,46.22
2025-04-02T12:00,2025-04-02,12,8.5,43,0.0,0.0,0.0,0.0,3,Overcast,100,,13.2,35.3,Cloudy,47.3
2025-04-02T13:00,2025-04-02,13,8.0,46,0.0,0.0,0.0,0.0,3,Overcast,100,,14.2,40.3,Cloudy,46.4
2025-04-02T14:00,2025-04-02,14,7.8,51,0.0,0.0,0.0,0.0,3,Overcast,100,,14.4,38.2,Cloudy,46.04
2025-04-02T15:00,2025-04-02,15,6.9,56,0.0,0.0,0.0,0.0,3,Overcast,100,,15.7,40.7,Cloudy,44.42
2025-04-02T16:00,2025-04-02,16,6.0,64,0.0,0.0,0.0,0.0,3,Overcast,100,,15.2,39.2,Cloudy,42.8
2025-04-02T17:00,2025-04-02,17,5.8,72,0.0,0.0,0.0,0.0,3,Overcast,100,,14.4,36.0,Cloudy,42.44
2025-04-02T18:00,2025-04-02,18,5.7,77,0.0,0.0,0.0,0.0,3,Overcast,99,,16.0,43.9,Cloudy,42.260000000000005
2025-04-02T19:00,2025-04-02,19,5.5,82,0.0,0.0,0.0,0.0,3,Overcast,100,,10.0,35.6,Cloudy,41.9
2025-04-02T20:00,2025-04-02,20,5.8,80,0.0,0.0,0.0,0.0,3,Overcast,100,,14.1,30.2,Cloudy,42.44
2025-04-02T21:00,2025-04-02,21,6.0,84,0.0,0.0,0.0,0.0,3,Overcast,100,,11.8,33.8,Cloudy,42.8
2025-04-02T22:00,2025-04-02,22,6.2,86,0.0,0.0,0.0,0.0,3,Overcast,100,,9.6,25.2,Cloudy,43.16
2025-04-02T23:00,2025-04-02,23,6.7,86,0.0,0.0,0.0,0.0,3,Overcast,100,,12.0,25.9,Cloudy,44.06
2025-04-03T00:00,2025-04-03,0,7.1,86,0.0,0.0,0.0,0.0,3,Overcast,100,,10.6,29.9,Cloudy,44.78
2025-04-03T01:00,2025-04-03,1,7.2,87,0.0,0.0,0.0,0.0,3,Overcast,100,,7.8,23.4,Cloudy,44.96
2025-04-03T02:00,2025-04-03,2,7.5,88,0.0,0.0,0.0,0.0,3,Overcast,100,,7.8,17.3,Cloudy,45.5
2025-04-03T03:00,2025-04-03,3,7.8,89,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,9.4,19.8,Rain,46.04
2025-04-03T04:00,2025-04-03,4,8.2,89,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,9.4,20.5,Rain,46.76
2025-04-03T05:00,2025-04-03,5,8.8,90,0.0,0.0,0.0,0.0,3,Overcast,100,,6.9,19.4,Cloudy,47.84
2025-04-03T06:00,2025-04-03,6,10.6,88,0.0,0.0,0.0,0.0,3,Overcast,100,,10.5,20.5,Cloudy,51.08
2025-04-03T07:00,2025-04-03,7,13.2,86,0.0,0.0,0.0,0.0,3,Overcast,100,,15.4,32.8,Cloudy,55.76
2025-04-03T08:00,2025-04-03,8,12.1,87,0.7,0.7,0.0,0.0,53,Moderate Drizzle,100,,13.9,41.8,Rain,53.78
2025-04-03T09:00,2025-04-03,9,12.6,89,0.4,0.4,0.0,0.0,51,Light Drizzle,100,,13.9,28.8,Rain,54.68
2025-04-03T10:00,2025-04-03,10,14.3,87,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,17.1,36.7,Rain,57.74
2025-04-03T11:00,2025-04-03,11,16.3,87,0.0,0.0,0.0,0.0,3,Overcast,100,,19.0,40.7,Cloudy,61.34
2025-04-03T12:00,2025-04-03,12,17.8,87,0.0,0.0,0.0,0.0,3,Overcast,100,,17.3,42.5,Cloudy,64.04
2025-04-03T13:00,2025-04-03,13,19.2,86,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,14.2,38.5,Rain,66.56
2025-04-03T14:00,2025-04-03,14,22.4,75,0.0,0.0,0.0,0.0,3,Overcast,100,,22.0,55.1,Cloudy,72.32
2025-04-03T15:00,2025-04-03,15,21.7,78,0.0,0.0,0.0,0.0,3,Overcast,100,,18.2,51.1,Cloudy,71.06
2025-04-03T16:00,2025-04-03,16,21.9,78,0.0,0.0,0.0,0.0,3,Overcast,100,,18.5,41.4,Cloudy,71.42
2025-04-03T17:00,2025-04-03,17,21.9,77,0.0,0.0,0.0,0.0,3,Overcast,100,,17.2,41.8,Cloudy,71.42
2025-04-03T18:00,2025-04-03,18,21.2,79,0.0,0.0,0.0,0.0,3,Overcast,100,,15.2,38.2,Cloudy,70.16
2025-04-03T19:00,2025-04-03,19,21.2,78,0.0,0.0,0.0,0.0,3,Overcast,100,,16.2,35.6,Cloudy,70.16
2025-04-03T20:00,2025-04-03,20,21.7,77,0.0,0.0,0.0,0.0,3,Overcast,98,,17.2,38.2,Cloudy,71.06
2025-04-03T21:00,2025-04-03,21,21.8,75,0.0,0.0,0.0,0.0,3,Overcast,100,,16.7,37.8,Cloudy,71.24000000000001
2025-04-03T22:00,2025-04-03,22,21.6,75,0.0,0.0,0.0,0.0,3,Overcast,100,,18.0,39.6,Cloudy,70.88
2025-04-03T23:00,2025-04-03,23,21.3,77,0.0,0.0,0.0,0.0,3,Overcast,100,,15.6,40.0,Cloudy,70.34
2025-04-04T00:00,2025-04-04,0,20.9,78,0.0,0.0,0.0,0.0,3,Overcast,100,,13.8,34.2,Cloudy,69.62
